id,objeto,nome,data,agencia,referencia,pais,valor
138930,Consultancy for the preparation of a qualitative Behavioral Drivers Model study for the identification of factors associated with vector-borne diseases,PLANO CDE ELOHIM CONSULTORIA E PESQUISA LTDA,01-Oct-2023,UNICEF,LRPS-2023-9184301,Brazil,
138181,Supplier Management Services,Hexaware Technologies Ltd.,29-Sep-2023,UNFPA,UNFPA/USA/RFP/23/009,Multiple destinations,
139761,"Long Term Arrangement for Services (LTAS) For the provision of   Global Public Relations Services including Brand, Communication, Crisis   Management, Digital Services at a Global Level","Allison & Partners LLCCitizen Relations IncHavas PR North America, Inc., d/b/a Red Havas",27-Sep-2023,UNICEF,RFPS-PFP-2023-503523,Multiple destinations,
137548,Contratação de serviço de acompanhamento técnico na facilitação de processos e implementação transformativa da #AgendaCidadeUNICEF Brasil,Reos Partners Brasil,20-Sep-2023,UNICEF,LRQS-2023-9185164,Brazil,
137537,"Contrato institucional para serviços especializados de organização, planejamento, promoção e execução de eventos para a realização do Seminário Nacional da UAPI",Gauche Promoções e Eventos Ltda,18-Sep-2023,UNICEF,LRQS-2023-9184871,Brazil,
136746,Acordo de Longo Prazo (LTA) para prestação de serviços de mão de obra terceirizada para limpeza/conservação e recepção para o escritório do UNICEF em Recife.,Inove Terceirização de Serviços,24-Jul-2023,UNICEF,LRQS-2023-9183663,Brazil,
136532,"Re-Adverstise-Contrato Institucional para contratar uma empresa para coletar dados quantitativos e qualitativos com diretores, professores, Dirigentes Municipais de Educação, Associação dos pais e alunos de escolas com desvio positivo no Estado do Maranhão",Oportunidades Estudos Sociais Espírito Santo Ltda. -ME,10-Jul-2023,UNICEF,LRPS-2023-9181599,Brazil,
136318,Acordo de Longo Prazo (LTA) para contratação de pessoa jurídica para apoiar as ações de acompanhamento da agenda legislativa do Congresso Nacional e monitoramento das principais atividades de ministérios selecionados do Executivo Federal,PULSO PÚBLICO Assessoria e Consultoria LTDA,26-Jun-2023,UNICEF,LRPS-2023-9182236,Brazil,
136669,"REQUEST FOR PROPOSAL (RFP) Provision of Sampling and Inspection Services for condoms, personal lubricants and copper IUDs RFP Reference No.: UNFPA/DNK/RFP/22/009",Intertek Italia SpABaltic Control A/SVIGLIENZONE ADRIATICA S.R.L.,26-Jun-2023,UNFPA,UNFPA/DNK/RFP/22/009,Multiple destinations,
136282,Contratação de serviço de consultoria estratégica para engajamento do setor privado na iniciativa Um Milhão de Oportunidades (1MiO),CASA CAUSE AGENCIA DE INFORMAÇÃO LTDA,14-Jun-2023,UNICEF,LRPS-2023-9181542,Brazil,
135463,"EXTENDED - Global study on the economic, fiscal and social cost of out-of-school children and young people’s disengagement from education",BRUNELLO Giorgio,07-Apr-2023,UNESCO,RFP/ED/E30/IGE/10/2022,Multiple destinations,32103.11
135917,Acordo de Longo Prazo (LTA - Long Term Agreement) para serviço de tecnologia e comunicação para realizar monitoramento do ambiente digital (social listening),FILIPE M.C.B.G. PASCOA TREINAMENTO E CONSULTORIA,06-Apr-2023,UNICEF,LRPS-2022-9176466,Brazil,
135040,Lot 3 (RFP/17/2022/JUG) Graphic Design for Other Publications,"Blossom SrlBy Facility S.Le-mage di Maurizio CostanzaMissing Element, spol. s r.o.The Visual Agency srl",13-Mar-2023,ILO,rfx_25,Multiple destinations,
135041,Lot 2 (RFP/17/2022/JUG) Layout and Typesetting for Strategic Publications,"Blossom SrlBy Facility S.LMissing Element, spol. s r.o.",13-Mar-2023,ILO,rfx_24,Multiple destinations,
135042,Lot 1 (RFP/17/2022/JUG) Conceptual Design for Strategic Publications,Blossom SrlFuture by Design d.o.o. Novi Sad,13-Mar-2023,ILO,rfx_20,Multiple destinations,
134595,Product Innovation and Solution Development around Fundraising,"Hellon limitedWhatAVenture GmbHByld Startups, S.L.Sopra Steria ASWunderman JWT PortugalIpsos UK LtdBlue State Digital, Inc.TheVentury GmbhMAIZE S.R.L.capgemini consultingZühlke Engineering (Austria) GmbHAccenture AGDeloitte Consulting AG",16-Jan-2023,UNICEF,UNICEF-PFP-RFPS-503491,Multiple destinations,
136209,"Acordo de Longo Prazo (LTA) - Serviços de telemarketing ativo e receptivo, via troca de mensagens e processamento de dados para cobrança das doações.",Sercom Servicos Digitais LtdaESTILO TELEMARKETING E CONSULTORIA LTDA,10-Jan-2023,UNICEF,LRPS 2022 9178737,Brazil,
134614,LTA for Use of Unmanned Aerial Systems (UAS) for Disaster Preparedness and Disaster Response in Malawi,GLOBHESwoop Aero Pty LtdRSS-Hydro,15-Dec-2022,UNICEF,9165345,Multiple destinations,
133928,"International consultancy to examine short-term and intermediate learning, health and social outcomes of CSE","The Torchlight Collective, LLC",14-Dec-2022,UNESCO,RFP/ED/HAE/21/007,Multiple destinations,306320.01
132834,Contrato institucional para conduzir uma pesquisa remota e presencial (quanti/quali) com adolescentes e jovens vivendo com HIV ou com outras infecções sexualmente transmissíveis,Oportunidades Estudos Sociais Espírito Santo Ltda. -ME,27-Oct-2022,UNICEF,LRPS-2022-9177460,Brazil,
132680,Contrato institucional para conduzir pesquisa domiciliar via telefone sobre os impactos primários e secundários da COVID-19 na saúde de famílias e crianças brasileiras,INTELIGENCIA EM PESQUISA E CONSULTORIA LTDA,24-Oct-2022,UNICEF,LRPS-2022-9177579,Brazil,
132249,"Contratação de serviço para elaboração de estudo CAP (conhecimentos, atitudes e práticas) sobre xenofobia e discriminação contra refugiados e migrantes da Venezuela em Boa Vista, Pacaraima e Manaus",Plan Consultoria e Pesquisa em Cienciais Sociais Ltda EPP,19-Sep-2022,UNICEF,LRPS-2022-9174337,Brazil,
132251,"Contratação de empresa/instituição para realizar um diagnóstico rápido sobre a garantia de direitos de crianças e adolescentes nos municípios de Belém/PA, São Luís/MA e Manaus/AM, no âmbito do programa Agenda Cidade UNICEF.",Tewá 225 Projetos ME,13-Sep-2022,UNICEF,LRPS-2022-9176265,Brazil,
132110,Contratação de serviços especializados para execução de obra para construção de banheiro público em regime de empreitada global.,L Ferreira Lopes Eireli Me,31-Aug-2022,UNICEF,LRPS-2022-9175367,Brazil,
131793,Development and Support Services for Adobe Commerce Cloud (Magento),e-Zest Solutions Inc.,23-Aug-2022,ICAO,ICAO/00045,Multiple destinations,38600.00
131778,"Acordo de Longo Prazo (LTA) para a criação e produção de peças e campanhas de marketing, captação de recursos e prospecção de legados",Greenhouse - (Bodytype Criação Ltda)Reputale Comunicação LtdaMáquina Do Bem,23-Aug-2022,UNICEF,LRPS-2022-9175666,Brazil,
131780,Acordo de Longo Prazo (LTA) para serviço de Assessoria de Imprensa.,Reputale Comunicação Ltda,23-Aug-2022,UNICEF,LRPS-2022-9176236,Brazil,
131742,Serviços de planejamento e compra de espaço de mídia para campanha de arrecadação de recursos por DRTV.,OMZ Ideias em Comunicação LtdaR. Comunicação e Marketing Ltda,17-Aug-2022,UNICEF,LRPS-2022-9174505,Brazil,
131794,Provision of Support Services for the ERP Unit 4 Business Word,Gcon4 Spain SL,16-Aug-2022,ICAO,ICAO/00063,Multiple destinations,66000.00
131738,Consultancy for the Provision of a Financial Disclosure Programme Verification Exercise,Hudson Ethics 2 LLC,09-Aug-2022,UNFPA,UNFPA/USA/RFQ/2022/022,Multiple destinations,
132178,Supply of Electricity,LLC Tbilisi Electricity Retail Company,15-May-2022,UNOPS,21300-01/22270-001/22483-001/Procurement-Electricity/006,Multiple destinations,5705.85
130680,Provision of an online Greenhouse Gas (GHG) calculation tool in compliance with the GHG Protocol,Impacti LLC,02-May-2022,UNFPA,UNFPA/USA/RFQ/22/001,Multiple destinations,
131718,Contratação de serviço de revisão do Núcleo Básico Brasil (NBB) SIPIA,Rompenuve Socioambiental Ltda,08-Feb-2022,UNICEF,LIBS-2022-9172681,Brazil,
134566,Provision of an online Greenhouse Gas (GHG) calculation tool in compliance with the GHG Protocol,Impacti LLC,02-Jan-2022,UNFPA,UNFPA/USA/RFQ/22/001,Multiple destinations,
128883,"Develop UNFPA’s humanitarian leadership training program, and deliver training workshops, both through online and in-person formats.",Deakin University-Centre for Humanitarian Leadership,10-Dec-2021,UNFPA,RFQ Nº UNFPA/USA/RFQ/21/092,Multiple destinations,
128504,Virtual Event Management & Coordination of the 2021 Policy Dialogue Forum (PDF) for the International Task Force on Teachers for Education 2030,Social27 Inc.,09-Nov-2021,UNESCO,RFP/ED/PLS/TED/21/34,Multiple destinations,106650.00
128505,Virtual Event Management & Coordination of the 2021 Policy Dialogue Forum (PDF) for the International Task Force on Teachers for Education 2030,Social27 Inc.,09-Nov-2021,UNESCO,RFP/ED/PLS/TED/21/34,Multiple destinations,106650.00
128886,Campagne de communication et Missions d’accompagnement des équipes de Communication,ROOFTOP VIDEO PRODUCTIONS CC,14-Oct-2021,UNESCO,UNESCO/DPI/RFP/03/2021,Multiple destinations,347200.00
124456,"CONTRATAÇÃO DE ESTUDOS GEOTÉCNICOS, LEVANTAMENTO PLANIALTIMÉTRICO E CADASTRAL COM A ELABORAÇÃO DE PROJETOS EXECUTIVOS REFERENCIAIS DE ARQUITETURA E DE ENGENHARIA PARA UNIDADE SOCIOEDUCATIVA DE INTERNAÇÃO MASCULINA NO MUNICÍPIO DE DUQUE DE CAXIAS.",Archi5 Arquitetos Associados Ltda.,27-Aug-2021,UNOPS,BPC/EXP/RFP/2021/04,Brazil,230377.00
129354,"DEADLINE EXTENDED - Review of the second cycle (2014-2020) of the “UNESCO/Emir Jaber al Ahmad al Jaber al Sabah Prize for Digital Empowerment of Persons with Disabilities""",INSPIRING VISION FOR CONSULTING,09-Aug-2021,UNESCO,RFQ/CI/UAI/01/2021,Multiple destinations,7980.00
122421,Development of a Digital Platform to Connect Learners with Educators and Educational Resources - “GLH Connect”,Phoenix Design Aid A/S,12-Jul-2021,UNESCO,RFP/ED/PLS/EDP/21/08,Multiple destinations,86582.33
128994,Video editing and production for online training course on AI and the Rule of Law for Judicial Operators,Beyond Borders Media,09-Jul-2021,UNESCO,CI/DIT/21/44,Multiple destinations,69620.00
128996,Video editing and production for online training course on AI and the Rule of Law for Judicial Operators,Beyond Borders Media,09-Jul-2021,UNESCO,CI/DIT/21/44,Multiple destinations,69620.00
122137,RFP-2021-009 Proctoring system development for testing remote control in the field of public service,Berekeli TobyLLP (Consortium Agreement with Bai Tabys LLP),26-Jun-2021,UNDP,RFP-2021-009,Multiple destinations,99176.00
129345,DEADLINE EXTENDED - Online training course on the role of access to information policies and practices,Centre for Law & Democracy,24-Jun-2021,UNESCO,RFP/CI/UAI/01/2021,Multiple destinations,33534.00
122272,Provision of due diligence tools and/or services for the IAEA,Bisnode D&B Austria GmbH,10-Jun-2021,IAEA,RFP - Request for Proposal No 417324-RL,Multiple destinations,
119316,"Protection from Sexual Exploitation and Abuse and Sexual Harassment (PSEAH) Survey on Knowledge, Capacity and Perceptions of UNFPA personnel",Agenda Consulting Limited,26-May-2021,UNFPA,UNFPA/USA/PSC/21/010,Multiple destinations,28195.00
119393,"DEADLINE EXTENDED - International consultancy to compile, analyze, and synthezise statistical and qualitative data on the status of school health and nutrition worldwide",Imperial College of Science Technology and Medicine,26-May-2021,UNESCO,RFQ/ED/HAE/21/006,Multiple destinations,43196.00
129902,Contract for services of management of the projects for the reconstruction of the National Museum and works of pre-consolidation and protection of the integrated properties,Setec Hidrobrasileira Obras e Projetos Ltda,01-May-2021,UNESCO,UNES 1636/2020,Brazil,403297.43
119407,Design and development of a global web platform and associated mobile application to promote and serve as entry point to the UN Decade of Ocean Science for Sustainable Development.,3 SIDED CUBE Design Ltd,17-Mar-2021,UNESCO,IOC/MPR: OCEAN DECADE WEB PLATFORM & MOBILE APPLICATION,Multiple destinations,176630.00
117343,UNFPA/USA/RFQ/21/008 - Request for Regional Private Sector Market Assessment,Global CAD,16-Mar-2021,UNFPA,UNFPA/USA/RFQ/21/008,Multiple destinations,44400.00
117060,External Evaluation of the International Task Force on Teachers for Education 2030 for its 2018-2021 Strategic Plan,TECHNOPOLIS FRANCE,05-Mar-2021,UNESCO,RFP/ED/TTF/12/2020,Multiple destinations,49900.00
116908,Global Staff Surveys 2021 and 2024,Agenda Consulting Limited,08-Feb-2021,UNFPA,UNFPA/USA/RFQ/20/081,Multiple destinations,
117498,LTA Global Communications Services for UNFPA HQ,Daniel J Edelman Ltd,23-Nov-2020,UNFPA,UNFPA/USA/RFP/20/009,Multiple destinations,200000.00
115310,Provision of Press Clipping Service for UNFPA,Meltwater Group,31-Aug-2020,UNFPA,UNFPA-USA-RFQ-20-050,Multiple destinations,49990.00
114548,"Services of planning, organizing, coordinating, carrying out (budgeting, and billing) and evaluating events - Re-bid",ABIC MARKETING CONSULTORIA PROMOCIONAL LTDAAGOGO MARKETING PROMOCIONAL LTDAGauche Promoções e Eventos LtdaJB PROPAGANDA E MARKETING EIRELIFULLBLESS EVENTOS EIRELIQueen Bee Turismo e Eventos Ltda,17-Aug-2020,UNESCO,Procurement JOF 1503/2019 (Secondary Number 0039/2019),Brazil,6500000.00
114154,RFQ Nº UNFPA/USA/RFQ/20/062 – Partner and media relations for UNFPA Supplies transition communications strategy,Mozaic Consulting,17-Jul-2020,UNFPA,UNFPA/USA/RFQ/20/062,Multiple destinations,48000.00
113632,"Provision of Coaching Services to Executive Individual and Team Coaching for UNFPA Senior Leaders, Supervision and Education for Internal Team Coaches and Meeting Facilitation Services",ecoachpro B.V.The Forton Group LimitedSMARTER NOT HARDER sprlMannet SarlKITE Global,26-Jun-2020,UNFPA,UNFPA/USA/RFP/19/013,Multiple destinations,
114609,Call for Partnership for Global Media Defence Fund,INTERNATIONAL BAR ASSOCIATION,22-May-2020,UNESCO,CI/FOE/GlobalMediaDefenceFund2020/01,Multiple destinations,416372.76
114131,Call for Partnership for Rapid Response Facility (RRF),Fauna & Flora International,04-Mar-2020,UNESCO,CLT/WHC/RRF,Multiple destinations,300000.00
112515,Establishment of a Long Term Agreement for the Provision of Professional Real Estates Services,Colliers International,30-Jan-2020,UNFPA,UNFPA/USA/RFQ/19/143,Multiple destinations,
112548,Asychronous Video Screening Tool,VidCruiter Inc.,01-Jan-2020,IAEA,RFP 304307-GHL,Multiple destinations,
111575,For the expansion of the processing capacity of the Brazilian Meteorological Service national monitoring network,Danoffice IT SA,28-Nov-2019,WMO,ITB 1903-19 (DRA),Brazil,1146572.65
111373,For the provision of Web Developer Services for JCOMM in situ Observations Programme Support Centre (JCOMMOPS),CELAD,15-Nov-2019,WMO,RFP 1925-19 (OBS),Multiple destinations,410.00
113294,"Bid for the technical development, design and launch of the International Task Force on Teachers for Education 2030’s new online Knowledge Platform on Teacher Policies, Practices and Research",Phoenix Design Aid A/S,17-Oct-2019,UNESCO,ED/ESC/TED/19/36,Multiple destinations,74476.00
107220,RFP 600637 LTAs for Renewable Energy Consultancy Services,"Ekistika Pty LtdIDOM, Consulting, Engineering, Architecture, SAUSistemes Avançats d’Energua Tèrmica / Azimut360Trama TecnoAmbiental S.L.WSP UK Limited",21-Feb-2019,UNDP,UNDP1-600637,Multiple destinations,
107198,Supply of Testing Services for TCu380A Intrauterine Contraceptive Devices,TRUSTIN ANALYTICAL SOLUTIONS PRIVATE LIMITED,11-Jan-2019,UNFPA,UNFPA/DNK/RFP/18/031,Multiple destinations,
107138,"Sampling and Inspection Services for Male Condoms, Female Condoms, Lubricants and IUDs","A/S Baltic Control Ltd., Aarhus",31-Oct-2018,UNFPA,UNFPA/DNK/18/022,Multiple destinations,
107139,"Sampling and Inspection Services for Male Condoms, Female Condoms, Lubricants and IUDs",VIGLIENZONE ADRIATICA S.R.L.,31-Oct-2018,UNFPA,UNFPA/DNK/18/022,Multiple destinations,
107140,"Sampling and Inspection Services for Male Condoms, Female Condoms, Lubricants and IUDs",Intertek Italia SpA,31-Oct-2018,UNFPA,UNFPA/DNK/18/022,Multiple destinations,
107174,"Sampling and Inspection Services for Male Condoms, Female Condoms, Lubricants and IUDs",Intertek Italia SpA,31-Oct-2018,UNFPA,UNFPA/DNK/18/022,Multiple destinations,
106088,"Fundraising Research Assignment on Hong Kong, Japan and Australia",Daryl Upsall & Associates SL,10-Oct-2018,UNFPA,UNFPA/USA/RFQ/18/083,Multiple destinations,77320.00
105583,TESTING SERVICES FOR TCu380A INTRAUTERINE CONTRACEPTIVE DEVICES - CANCELLED,UNFPA Procurement Services Branch,21-Sep-2018,UNFPA,UNFPA/DNK/RFP/18/026 CANCELLATION,Multiple destinations,
105224,FRAME AGREEMENT FOR THE PROVISION OF UNHCR PUBLIC SECTOR PARTNERSHIP (PSP) – GLOBAL DRN SALESFORCE PARTNERSHIP,Capgemini Italia S.p.A.,26-Jul-2018,UNHCR,RFP/2017/1041,Multiple destinations,
104732,Third party monitoring services,SREO Danismanlik Limited Sirketi,11-May-2018,UNFPA,RFP-UNFPA-TUR-18-001,Multiple destinations,140500.00
104847,FRAME AGREEMENT FOR THE PROVISION OF UNHCR PUBLIC SECTOR PARTNERSHIP (PSP) – GLOBAL DRN SALESFORCE PARTNERSHIP,Laputa Technologies Limited,03-May-2018,UNHCR,RFP/2017/1041,Multiple destinations,
104848,FRAME AGREEMENT FOR THE PROVISION OF UNHCR PUBLIC SECTOR PARTNERSHIP (PSP) – GLOBAL DRN SALESFORCE PARTNERSHIP,Pracedo Ltd,20-Apr-2018,UNHCR,RFP/2017/1041,Multiple destinations,
103915,The provision of branding services to OHCHR GENEVA,Purpose Global PBC,13-Mar-2018,UN Secretariat,UNOG 2018-4700013925,Multiple destinations,383500.00
104104,Safety & Security Awareness Tracking Mobile App for iOS/ Android (LOT1),Securaxis,05-Feb-2018,UNOPS,ITB/2017/1309,Multiple destinations,
103768,FRAME AGREEMENT FOR THE PROVISION OF MARKET DEVELOPMENT AND FUNDRAISING STRATEGY,The Management Centre,29-Jan-2018,UNHCR,RFP/2017/888,Multiple destinations,
103769,FRAME AGREEMENT FOR THE PROVISION OF MARKET DEVELOPMENT AND FUNDRAISING STRATEGY,Daryl Upsall & Associates SL,05-Jan-2018,UNHCR,RFP/2017/888,Multiple destinations,
103766,AGREEMENT FOR DIGITAL PRESERVATION SYSTEM,Arkivum Ltd,15-Dec-2017,UNHCR,RFP/2017/877,Multiple destinations,
103468,PROVISION OF BRAND MEASUREMENT AND STRATEGY SERVICES,ipsos,27-Nov-2017,UNHCR,RFP/2017/848,Multiple destinations,
104048,LTA 17/587 for testing male condoms,Family Health International 360,27-Oct-2017,UNFPA,UNFPA/DNK/RFP/17/010,Multiple destinations,
103548,LTA for testing male and female condoms,ENERSOL,20-Oct-2017,UNFPA,UNFPA/DNK/RFP/17/010,Multiple destinations,
111049,The provision of on-call intrusive surveys,PRAS Tecnica Edilizia Srl,02-Oct-2017,UN Secretariat,UNOG2017-4700012163,Multiple destinations,11183975.00
103037,Research Consultancy,Overseas Development Institute,03-Jun-2017,UNICEF,2017-502428,Multiple destinations,70583.20
102817,"Provision of Impact Assessment Survey Services in Benin, Bolivia, Brazil, Kenya and Senegal",365-AIDAfrican School of EconomicsCAPEL 5 BUSINESS SOLUTIONS LIMITEDFIRSTDATA  RESEARCH   CONSULTANTS   LIMITEDGeoeng SystemsGHMIGROUP INCICRAFInstituto de Estudos do Trabalho e Sociedade - IETSKantar BelgiumKimetricaPlan Consultoria e Pesquisa em Cienciais Sociais Ltda EPP,30-May-2017,IFAD,IFAD/2017/006/RFP,Multiple destinations,500000.00
103059,Developing an Operational Model & Results Framework for Education Cannot Wait,"devartisQuoin IncTrigyn Technologies, Inc.JOZIAN LTD",25-Apr-2017,UNICEF,RFPS-USA-2016-502307,Multiple destinations,
103041,Cognitive Testing of revised ECDI (Re-advertisement),RTI International (United States of America),19-Apr-2017,UNICEF,RFPS-NYH-2017-502366,Multiple destinations,99999.00
103046,Climate Change and Environment Mapping and GIS Services,Blue Raster LLC,26-Jan-2017,UNICEF,502308,Multiple destinations,17520.00
149777,Multimedia Asset Production – WMO 75th Anniversary Communication,Rec Design LTDA,19-Aug-2025,WMO,RFQ 2525-25,Switzerland,
149846,Multimedia Asset Production – WMO 75th Anniversary Communication,Rec Design LTDA,19-Aug-2025,WMO,RFQ 2525-25,Switzerland,7762.56
137586,Provision of LTAs for Graphic Design Services,Rec Design Ltda - ME,11-Sep-2023,IFAD,IFAD/2023/009/RFP,Italy,
136603,LOT 3: Secure Code Review Services (RFP for Information Security Framework Services - AFMS_SIAD/2021/731/RFP),GMV SOLUCIONES GLOBALES INTERNET SAUUniSystems Information Technology Systems Commercial SAKRYPTUS Seguranca da Informacao S.A.,20-Jul-2023,WIPO,rfx_57,Switzerland,
133994,"GCPS_GCD/2022/914/RFQ “Matchmaking Consultant” - WIPO GREEN LAC Acceleration Project Phase 3, 2022-23 Brazil",Agrosuisse Serviços Técnicos e Agropecuários Ltda.,21-Dec-2022,WIPO,rfx_209,Switzerland,
131428,LOT 3: Secure Code Review Services (RFP for Information Security Framework Services - AFMS_SIAD/2021/731/RFP),GMV SOLUCIONES GLOBALES INTERNET SAUUniSystems Information Technology Systems Commercial SAKRYPTUS Seguranca da Informacao S.A.,20-Jul-2022,WIPO,rfx_57,Switzerland,
106364,LRPS-2018-9142726 Regional Face-to-Face Fundraising Services,APPCO BRASIL SERVICOS DE PROMOCAO DE VENDAS LTDA21 Capital Management SASINNOVACION SOCIAL Y FUNDRAISING SPAPROA CONSULTING PARA OSC S.AInternational Fundraising Colombia SAS,05-Dec-2018,UNICEF,LRPS-2018-9142726,Multiple destinations,
